eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2017DA-BA018-DRY,UGM-2017DA-BA018-DRY-VE001,HumanObservation,2016-05-22/06-4,Animalia,Fejervarya cancrivora,species,Katak hijau,-7.12022222 | 110.08666667,110.08666667 | 110.08666667,WGS84,ID,4,4,individuals,present,Iskandar (2008) | Kusrini (2013),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE017,HumanObservation,2015-07/10,Animalia,Anthracoceros albirostris,species,Kangkareng perut putih,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE018,HumanObservation,2015-07/10,Animalia,Buceros rhinoceros,species,Rangkong badak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE019,HumanObservation,2015-07/10,Animalia,Rhinoplax vigil,species,Rangkong gading,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE020,HumanObservation,2015-07/10,Animalia,Calorhamhus fuliginosus,species,Takur ampis,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE021,HumanObservation,2015-07/10,Animalia,Megalaima australis,species,Takur tenggeret,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,17,17,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE022,HumanObservation,2015-07/10,Animalia,Megalaima rafflesi,species,Takur tutut,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,13,13,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE023,HumanObservation,2015-07/10,Animalia,Megalaima mystacophanos,species,Takur warna warni,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE024,HumanObservation,2015-07/10,Animalia,Chloropsis cynopogon,species,Cica daun kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,13,13,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE025,HumanObservation,2015-07/10,Animalia,Chloropsis cochinchinensis,species,Cica daun sayap biru,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE026,HumanObservation,2015-07/10,Animalia,Chalcophaps indica,species,Delimukan zamrud,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE027,HumanObservation,2015-07/10,Animalia,Treron vernans,species,Punai gading,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE028,HumanObservation,2015-07/10,Animalia,Ptilinopus jambu,species,Walik jambu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE029,HumanObservation,2015-07/10,Animalia,Corvus enca,species,Gagak hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,10,10,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE030,HumanObservation,2015-07/10,Animalia,Centropus bengalensis,species,Bubut alang-alang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE031,HumanObservation,2015-07/10,Animalia,Cuculus saturatus,species,Kangkok ranting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE032,HumanObservation,2015-07/10,Animalia,Cocomantis sepulclaris,species,Wiwik uncuing,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE033,HumanObservation,2015-07/10,Animalia,Dicaeum trigonostigma,species,Cabai bunga api,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE034,HumanObservation,2015-07/10,Animalia,Dicaeum cruentatum,species,Cabai merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE035,HumanObservation,2015-07/10,Animalia,Prionochilus percussus,species,Pentis pelangi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,13,13,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE036,HumanObservation,2015-07/10,Animalia,Prionochilus maculatur,species,Pentis raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE037,HumanObservation,2015-07/10,Animalia,Dicrurus paradiseus,species,Srigunting batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE038,HumanObservation,2015-07/10,Animalia,Lonchura fuscans,species,Bondol cokelat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,21,21,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE039,HumanObservation,2015-07/10,Animalia,Calyptomena viridis,species,Madi hijau kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE040,HumanObservation,2015-07/10,Animalia,Coryudon sumatranus,species,Madi kelam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE041,HumanObservation,2015-07/10,Animalia,Eurylaimus ochromatus,species,Sempur hujan darat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,17,17,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE042,HumanObservation,2015-07/10,Animalia,Cymbirhynchus acrohynchos,species,Sempur hujan sungai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE043,HumanObservation,2015-07/10,Animalia,Hemiprocne comata,species,Tepekong rangkang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE044,HumanObservation,2015-07/10,Animalia,Hirunda tahitica,species,Layang-layang batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE045,HumanObservation,2015-07/10,Animalia,Hypothymis azurea,species,Kehicap ranting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,26,26,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE046,HumanObservation,2015-07/10,Animalia,Philentoma pyrhopterum,species,Philentoma sayap merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE047,HumanObservation,2015-07/10,Animalia,Terpsiphone paradisi,species,Seriwang asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE048,HumanObservation,2015-07/10,Animalia,Musica ferruginea,species,Sikatan besi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE049,HumanObservation,2015-07/10,Animalia,Ficedula zanthopygia,species,Sikatan emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE050,HumanObservation,2015-07/10,Animalia,Cyornis turcosus,species,Sikatan melayu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE051,HumanObservation,2015-07/10,Animalia,Musica sibrica,species,Sikatan sisi gelap,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE052,HumanObservation,2015-07/10,Animalia,Rhinomyias olivacea,species,Sikatan rimba dada cokelat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE053,HumanObservation,2015-07/10,Animalia,Rhinomyias umbratilis,species,Sikatan rimba dada kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,17,17,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE054,HumanObservation,2015-07/10,Animalia,Trichixos pyrrhopygus,species,Kucica ekor kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE055,HumanObservation,2015-07/10,Animalia,Copsychus malabaricus,species,Kucica hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE056,HumanObservation,2015-07/10,Animalia,Copsychus saularis,species,Kucica kampung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE057,HumanObservation,2015-07/10,Animalia,Anthreptes malacensis,species,Burung madu kelapa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE058,HumanObservation,2015-07/10,Animalia,Cynniris sperata,species,Burung madu pengantin,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE059,HumanObservation,2015-07/10,Animalia,Anthreptes simplex,species,Burung madu polos,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE060,HumanObservation,2015-07/10,Animalia,Aethopyga siparaja,species,Bunga madu sepah raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE061,HumanObservation,2015-07/10,Animalia,Cynniris jugularis,species,Burung madu sriganti,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE062,HumanObservation,2015-07/10,Animalia,Acrachnothera longiostra,species,Pijantung kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE063,HumanObservation,2015-07/10,Animalia,Acrachnothetera chysogenys,species,Pijantung telinga kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE064,HumanObservation,2015-07/10,Animalia,Orioulus xanthornus,species,Kepudang kerudung hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE065,HumanObservation,2015-07/10,Animalia,Pachycephala hypoxantha,species,Kancilan kalimantan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE066,HumanObservation,2015-07/10,Animalia,Argusianus argus,species,Kuau raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE067,HumanObservation,2015-07/10,Animalia,Celeus brachyurus,species,Pelatuk kijang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE068,HumanObservation,2015-07/10,Animalia,Picus minaceus,species,Pelatuk merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE069,HumanObservation,2015-07/10,Animalia,Mulleripicus pulverulentus,species,Pelatuk kelabu besar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE070,HumanObservation,2015-07/10,Animalia,Sasia abnormis,species,Tukik tikus,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE071,HumanObservation,2015-07/10,Animalia,Loriculus galgulus,species,Serendit melayu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,14,14,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE072,HumanObservation,2015-07/10,Animalia,Ixos malaccensis,species,Brinji bergaris,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE073,HumanObservation,2015-07/10,Animalia,Tricholestes criniger,species,Brinji rambut tunggur,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE074,HumanObservation,2015-07/10,Animalia,Pycnonotus articeps,species,Cucak kurincang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE075,HumanObservation,2015-07/10,Animalia,Pycnonotus melanoleucos,species,Cucak sakit tubuh,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE076,HumanObservation,2015-07/10,Animalia,Alohoxius bres,species,Empuloh paruh kait,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE077,HumanObservation,2015-07/10,Animalia,Pycnonotus giovier,species,Merbah cerucuk,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE078,HumanObservation,2015-07/10,Animalia,Pycnonotus simplex,species,Merbah corok corok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE079,HumanObservation,2015-07/10,Animalia,Pycnonotus brunneus,species,Merbah mata merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,85,85,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE080,HumanObservation,2015-07/10,Animalia,Pycnonotus erythropthalmus,species,Merbah kacamata,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE081,HumanObservation,2015-07/10,Animalia,Pycnonotus plumosus,species,Merbah belukar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE082,HumanObservation,2015-07/10,Animalia,Rhipidura javanica,species,Kipasan belang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE083,HumanObservation,2015-07/10,Animalia,Rhipidura perlata,species,Kipasan mutiara,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,16,16,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE084,HumanObservation,2015-07/10,Animalia,Tringa hypoleucos,species,Trinil pantai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE085,HumanObservation,2015-07/10,Animalia,Gracula religiosa,species,Tiong emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE086,HumanObservation,2015-07/10,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE087,HumanObservation,2015-07/10,Animalia,Orthotomus sericeus,species,Cinenen merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE088,HumanObservation,2015-07/10,Animalia,Prinia flaviventris,species,Perenjak rawa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE089,HumanObservation,2015-07/10,Animalia,Macronus ptilosus,species,Ciung air pongpong,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,12,12,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE090,HumanObservation,2015-07/10,Animalia,Malacocincla sepiarium,species,Pelanduk semak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE091,HumanObservation,2015-07/10,Animalia,Pellorneum capistratum,species,Pelanduk topi hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE092,HumanObservation,2015-07/10,Animalia,Stachyris erythroptera,species,Tepus merbah sampah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,29,29,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE093,HumanObservation,2015-07/10,Animalia,Stachyris musculata,species,Tepus tunggir merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HL,UGM-2016BA-BA020-HL-VE094,HumanObservation,2015-07/10,Animalia,Harpactes kasumba,species,Luntur kasumba,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE001,HumanObservation,2015-07/10,Animalia,Haliastur indus,species,Elang bondol,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE002,HumanObservation,2015-07/10,Animalia,Spilornis cheela,species,Elang ular bido,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE003,HumanObservation,2015-07/10,Animalia,Aegithina viridissima,species,Cipoh jantung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE004,HumanObservation,2015-07/10,Animalia,Alcedo meninting,species,Raja udang meninting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE005,HumanObservation,2015-07/10,Animalia,Ceyx erithacus,species,Udang api,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE006,HumanObservation,2015-07/10,Animalia,Anhinga melanogaster,species,Pecuk ular asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE007,HumanObservation,2015-07/10,Animalia,Collocalia linchi,species,Walet linchi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE008,HumanObservation,2015-07/10,Animalia,Egretta alba,species,Kuntul besar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE009,HumanObservation,2015-07/10,Animalia,Rhytceros undulatus,species,Julang emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE010,HumanObservation,2015-07/10,Animalia,Anthracoceros albirostris,species,Kangkareng perut putih,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE011,HumanObservation,2015-07/10,Animalia,Megalaima australis,species,Takur tenggeret,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,10,10,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE012,HumanObservation,2015-07/10,Animalia,Megalaima rafflesi,species,Takur tutut,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE013,HumanObservation,2015-07/10,Animalia,Megalaima mystacophanos,species,Takur warna warni,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE014,HumanObservation,2015-07/10,Animalia,Chloropsis cochinchinensis,species,Cica daun sayap biru,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE015,HumanObservation,2015-07/10,Animalia,Streptopelia chinensis,species,Tekukur biasa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE016,HumanObservation,2015-07/10,Animalia,Ptilinopus jambu,species,Walik jambu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE017,HumanObservation,2015-07/10,Animalia,Corvus enca,species,Gagak hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE018,HumanObservation,2015-07/10,Animalia,Centropus bengalensis,species,Bubut alang-alang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE019,HumanObservation,2015-07/10,Animalia,Dicaeum trigonostigma,species,Cabai bunga api,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE020,HumanObservation,2015-07/10,Animalia,Dicaeum cruentatum,species,Cabai merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE021,HumanObservation,2015-07/10,Animalia,Prionochilus percussus,species,Pentis pelangi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE022,HumanObservation,2015-07/10,Animalia,Prionochilus maculatur,species,Pentis raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE023,HumanObservation,2015-07/10,Animalia,Dicrurus paradiseus,species,Srigunting batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE024,HumanObservation,2015-07/10,Animalia,Dicrurus annectans,species,Srigunting gagak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE025,HumanObservation,2015-07/10,Animalia,Lonchura fuscans,species,Bondol kalimantan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
